year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party,writein,candidatevotes,totalvotes,version,notes
1980,Arizona,AZ,4,86,61,US President,"Clark, Edward """"Ed""""",libertarian,NO,18784,873945,20171015,
1980,Arizona,AZ,4,86,61,US President,"Deberry, Clifton",socialist workers,NO,1100,873945,20171015,
1980,Arizona,AZ,4,86,61,US President,"Commoner, Barry",citizens,NO,551,873945,20171015,
1980,Arizona,AZ,4,86,61,US President,"Hall, Gus",communist party use,NO,25,873945,20171015,
1980,Arizona,AZ,4,86,61,US President,"Griswold, Deirdre",workers world,NO,2,873945,20171015,
1980,Arkansas,AR,5,71,42,US President,"Reagan, Ronald",republican,NO,403164,837582,20171015,
1980,Arkansas,AR,5,71,42,US President,"Carter, Jimmy",democrat,NO,398041,837582,20171015,
1980,Arkansas,AR,5,71,42,US President,"Anderson, John B.",independent,NO,22468,837582,20171015,
1980,Arkansas,AR,5,71,42,US President,"Clark, Edward """"Ed""""",libertarian,NO,8970,837582,20171015,
1980,Arkansas,AR,5,71,42,US President,"Commoner, Barry",citizens,NO,2345,837582,20171015,
1980,Arkansas,AR,5,71,42,US President,"Bubar, Benjamin """"Ben""""",statesman,NO,1350,837582,20171015,
1980,Arkansas,AR,5,71,42,US President,"Hall, Gus",communist party use,NO,1244,837582,20171015,
1980,California,CA,6,93,71,US President,"Reagan, Ronald",republican,NO,4522994,8582938,20171015,
1980,California,CA,6,93,71,US President,"Carter, Jimmy",democrat,NO,3082943,8582938,20171015,
1980,California,CA,6,93,71,US President,"Anderson, John B.",independent,NO,739618,8582938,20171015,
1980,California,CA,6,93,71,US President,"Clark, Edward """"Ed""""",libertarian,NO,148390,8582938,20171015,
1980,California,CA,6,93,71,US President,"Commoner, Barry",citizens,NO,61046,8582938,20171015,
1980,California,CA,6,93,71,US President,"Smith, Maureen",peace & freedom,NO,18106,8582938,20171015,
1980,California,CA,6,93,71,US President,"Rarick, John",american independent party,NO,9841,8582938,20171015,
1980,Colorado,CO,8,84,62,US President,"Reagan, Ronald",republican,NO,652264,1184450,20171015,
1980,Colorado,CO,8,84,62,US President,"Carter, Jimmy",democrat,NO,368009,1184450,20171015,
1980,Colorado,CO,8,84,62,US President,"Anderson, John B.",national unity campaign,NO,130633,1184450,20171015,
1980,Colorado,CO,8,84,62,US President,"Clark, Edward """"Ed""""",libertarian,NO,25744,1184450,20171015,
1980,Colorado,CO,8,84,62,US President,"Commoner, Barry",citizens,NO,5614,1184450,20171015,
1980,Colorado,CO,8,84,62,US President,"Bubar, Benjamin """"Ben""""",statesman,NO,1180,1184450,20171015,
1980,Colorado,CO,8,84,62,US President,"Pulley, Andrew",socialist workers,NO,519,1184450,20171015,
1980,Colorado,CO,8,84,62,US President,"Hall, Gus",communist party use,NO,487,1184450,20171015,
1980,Connecticut,CT,9,16,1,US President,"Reagan, Ronald",republican,NO,677210,1406285,20171015,
1980,Connecticut,CT,9,16,1,US President,"Carter, Jimmy",democrat,NO,541732,1406285,20171015,
1980,Connecticut,CT,9,16,1,US President,"Anderson, John B.",anderson coalition,NO,171807,1406285,20171015,
1980,Connecticut,CT,9,16,1,US President,"Clark, Edward """"Ed""""",libertarian,NO,8570,1406285,20171015,
1980,Connecticut,CT,9,16,1,US President,"Commoner, Barry",citizens,NO,6130,1406285,20171015,
1980,Connecticut,CT,9,16,1,US President,,,YES,836,1406285,20171015,
1980,Delaware,DE,10,51,11,US President,"Reagan, Ronald",republican,NO,111252,235668,20171015,
1980,Delaware,DE,10,51,11,US President,"Carter, Jimmy",democrat,NO,105754,235668,20171015,
1980,Delaware,DE,10,51,11,US President,"Anderson, John B.",independent,NO,16288,235668,20171015,
1980,Delaware,DE,10,51,11,US President,"Clark, Edward """"Ed""""",libertarian,NO,1974,235668,20171015,
1980,Delaware,DE,10,51,11,US President,"Greaves, Percy L, Jr.",american,NO,400,235668,20171015,
1980,District of Columbia,DC,11,53,55,US President,"Carter, Jimmy",democrat,NO,130231,173889,20171015,
1980,District of Columbia,DC,11,53,55,US President,"Reagan, Ronald",republican,NO,23313,173889,20171015,
1980,District of Columbia,DC,11,53,55,US President,"Anderson, John B.",independent,NO,16131,173889,20171015,
1980,District of Columbia,DC,11,53,55,US President,"Commoner, Barry",citizens,NO,1826,173889,20171015,
1980,District of Columbia,DC,11,53,55,US President,"Clark, Edward """"Ed""""",libertarian,NO,1104,173889,20171015,
1980,District of Columbia,DC,11,53,55,US President,,,YES,690,173889,20171015,
1980,District of Columbia,DC,11,53,55,US President,"Hall, Gus",communist party use,NO,369,173889,20171015,
1980,District of Columbia,DC,11,53,55,US President,"Deberry, Clifton",socialist workers,NO,173,173889,20171015,
1980,District of Columbia,DC,11,53,55,US President,"Griswold, Deirdre",workers world,NO,52,173889,20171015,
1980,Florida,FL,12,59,43,US President,"Reagan, Ronald",republican,NO,2046951,3686927,20171015,
1980,Florida,FL,12,59,43,US President,"Carter, Jimmy",democrat,NO,1419475,3686927,20171015,
1980,Florida,FL,12,59,43,US President,"Anderson, John B.",independent,NO,189692,3686927,20171015,
1980,Florida,FL,12,59,43,US President,"Clark, Edward """"Ed""""",libertarian,NO,30524,3686927,20171015,
1980,Florida,FL,12,59,43,US President,,,YES,285,3686927,20171015,
1980,Georgia,GA,13,58,44,US President,"Carter, Jimmy",democrat,NO,890955,1596805,20171015,
1980,Georgia,GA,13,58,44,US President,"Reagan, Ronald",republican,NO,654168,1596805,20171015,
1980,Georgia,GA,13,58,44,US President,"Anderson, John B.",independent,NO,36055,1596805,20171015,
1980,Georgia,GA,13,58,44,US President,"Clark, Edward """"Ed""""",libertarian,NO,15627,1596805,20171015,
1980,Hawaii,HI,15,95,82,US President,"Carter, Jimmy",democrat,NO,135879,303287,20171015,
1980,Hawaii,HI,15,95,82,US President,"Reagan, Ronald",republican,NO,130112,303287,20171015,
1980,Hawaii,HI,15,95,82,US President,"Anderson, John B.",independent,NO,32021,303287,20171015,
1980,Hawaii,HI,15,95,82,US President,"Clark, Edward """"Ed""""",libertarian,NO,3269,303287,20171015,
1980,Hawaii,HI,15,95,82,US President,"Commoner, Barry",citizens,NO,1548,303287,20171015,
1980,Hawaii,HI,15,95,82,US President,"Hall, Gus",communist party use,NO,458,303287,20171015,
1980,Idaho,ID,16,82,63,US President,"Reagan, Ronald",republican,NO,290699,437431,20171015,
1980,Idaho,ID,16,82,63,US President,"Carter, Jimmy",democrat,NO,110192,437431,20171015,
1980,Idaho,ID,16,82,63,US President,"Anderson, John B.",independent,NO,27058,437431,20171015,
1980,Idaho,ID,16,82,63,US President,"Clark, Edward """"Ed""""",libertarian,NO,8425,437431,20171015,
1980,Idaho,ID,16,82,63,US President,"Rarick, John",american independent party,NO,1057,437431,20171015,
1980,Illinois,IL,17,33,21,US President,"Reagan, Ronald",republican,NO,2358049,4749721,20171015,
1980,Illinois,IL,17,33,21,US President,"Carter, Jimmy",democrat,NO,1981413,4749721,20171015,
1980,Illinois,IL,17,33,21,US President,"Anderson, John B.",independent,NO,346754,4749721,20171015,
1980,Illinois,IL,17,33,21,US President,"Clark, Edward """"Ed""""",libertarian,NO,38939,4749721,20171015,
1980,Illinois,IL,17,33,21,US President,"Commoner, Barry",citizens,NO,10692,4749721,20171015,
1980,Illinois,IL,17,33,21,US President,"Hall, Gus",communist party use,NO,9711,4749721,20171015,
1980,Illinois,IL,17,33,21,US President,"Griswold, Deirdre",workers world,NO,2257,4749721,20171015,
1980,Illinois,IL,17,33,21,US President,"Deberry, Clifton",socialist workers,NO,1302,4749721,20171015,
1980,Illinois,IL,17,33,21,US President,,,YES,604,4749721,20171015,
1980,Indiana,IN,18,32,22,US President,"Reagan, Ronald",republican,NO,1255656,2242033,20171015,
1980,Indiana,IN,18,32,22,US President,"Carter, Jimmy",democrat,NO,844197,2242033,20171015,
1980,Indiana,IN,18,32,22,US President,"Anderson, John B.",independent,NO,111639,2242033,20171015,
1980,Indiana,IN,18,32,22,US President,"Clark, Edward """"Ed""""",libertarian,NO,19627,2242033,20171015,
1980,Indiana,IN,18,32,22,US President,"Commoner, Barry",citizens,NO,4852,2242033,20171015,
1980,Indiana,IN,18,32,22,US President,"Greaves, Percy L, Jr.",american,NO,4750,2242033,20171015,
1980,Indiana,IN,18,32,22,US President,"Hall, Gus",communist party use,NO,702,2242033,20171015,
1980,Indiana,IN,18,32,22,US President,"Deberry, Clifton",socialist workers,NO,610,2242033,20171015,
1980,Iowa,IA,19,42,31,US President,"Reagan, Ronald",republican,NO,676026,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"Carter, Jimmy",democrat,NO,508672,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"Anderson, John B.",nominated by petition,NO,115633,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"Clark, Edward """"Ed""""",libertarian,NO,13123,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"Commoner, Barry",citizens,NO,2273,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"McReynolds, David",socialist,NO,534,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,,,YES,519,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"Hall, Gus",communist party use,NO,298,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"Deberry, Clifton",socialist workers,NO,244,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"Greaves, Percy L, Jr.",american,NO,189,1317661,20171015,
1980,Iowa,IA,19,42,31,US President,"Bubar, Benjamin """"Ben""""",statesman,NO,150,1317661,20171015,
1980,Kansas,KS,20,47,32,US President,"Reagan, Ronald",republican,NO,566812,979795,20171015,
1980,Kansas,KS,20,47,32,US President,"Carter, Jimmy",democrat,NO,326150,979795,20171015,
1980,Kansas,KS,20,47,32,US President,"Anderson, John B.",independent,NO,68231,979795,20171015,
1980,Kansas,KS,20,47,32,US President,"Clark, Edward """"Ed""""",libertarian,NO,14470,979795,20171015,
1980,Kansas,KS,20,47,32,US President,"Shelton, Frank, Jr.",american,NO,1555,979795,20171015,
1980,Kansas,KS,20,47,32,US President,"Hall, Gus",communist party use,NO,967,979795,20171015,
1980,Kansas,KS,20,47,32,US President,"Bubar, Benjamin """"Ben""""",statesman,NO,821,979795,20171015,
1980,Kansas,KS,20,47,32,US President,"Rarick, John",american independent party,NO,789,979795,20171015,
1980,Kentucky,KY,21,61,51,US President,"Reagan, Ronald",republican,NO,635274,1295627,20171015,
1980,Kentucky,KY,21,61,51,US President,"Carter, Jimmy",democrat,NO,617417,1295627,20171015,
1980,Kentucky,KY,21,61,51,US President,"Anderson, John B.",independent,NO,31127,1295627,20171015,
1980,Kentucky,KY,21,61,51,US President,"Clark, Edward """"Ed""""",libertarian,NO,5531,1295627,20171015,
1980,Kentucky,KY,21,61,51,US President,"McCormack, Ellen",respect for life,NO,4233,1295627,20171015,
1980,Kentucky,KY,21,61,51,US President,"Commoner, Barry",citizens,NO,1304,1295627,20171015,
1980,Kentucky,KY,21,61,51,US President,"Pulley, Andrew",socialist workers,NO,393,1295627,20171015,
1980,Kentucky,KY,21,61,51,US President,"Hall, Gus",communist party use,NO,348,1295627,20171015,
1980,Louisiana,LA,22,72,45,US President,"Reagan, Ronald",republican,NO,792853,1548591,20171015,
1980,Louisiana,LA,22,72,45,US President,"Carter, Jimmy",democrat,NO,708453,1548591,20171015,
1980,Louisiana,LA,22,72,45,US President,"Anderson, John B.",independent,NO,26345,1548591,20171015,
1980,Louisiana,LA,22,72,45,US President,"Rarick, John",american independent party,NO,10333,1548591,20171015,
1980,Louisiana,LA,22,72,45,US President,"Clark, Edward """"Ed""""",libertarian,NO,8240,1548591,20171015,
1980,Louisiana,LA,22,72,45,US President,"Commoner, Barry",citizens,NO,1584,1548591,20171015,
1980,Louisiana,LA,22,72,45,US President,"Deberry, Clifton",socialist workers,NO,783,1548591,20171015,
